2025-08-28 13:48:11,985 INFO [coursera_scraper]  - s12n~qq9MIGMFEeayMBJXAbQCnw | Dynamic Public Speaking | /specializations/public-speaking
2025-08-28 13:48:14,086 INFO [coursera_scraper] TEST MODE: Running one query: data-science (domain_filter=True)
2025-08-28 13:48:15,766 INFO [coursera_scraper] Fetched 500 items on page 0 for query=data-science (next_cursor=1)
2025-08-28 13:48:15,767 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:48:15,767 INFO [coursera_scraper] TEST MODE fetched 500 items for query=data-science
2025-08-28 13:48:15,768 INFO [coursera_scraper] DB now has 563 courses (total). Showing up to 10 most recent:
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - s12n~bk4QvR_5TD-gB9IwJgv6oQ | Financial Management | /specializations/business-financial-management
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - s12n~DhiZkjN0TIiyaf7skG_ULA | Business Analyst (ECBA) Certificate Preparation  | /specializations/business-analyst-ecba-certification-preparation
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - course~PI-xSbH_Ee2d3wo_DItpEw | Narrative Economics | /learn/narrative-economics
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - course~Exn6t_SUEe2OqwqhrYNGhQ | Introduction to Large Language Models | /learn/introduction-to-large-language-models
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - course~-TDPq2UJEe2piwrmyBNtEQ | Put It to Work: Prepare for Cybersecurity Jobs | /learn/prepare-for-cybersecurity-jobs
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - course~dZEaNbNjEeurEQ7HpnWdKw | AI Strategy and Governance | /learn/wharton-ai-strategy-governance
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - course~_u6gQDK6EeycGBKEuRb8CQ | Calculus for Machine Learning and Data Science | /learn/machine-learning-calculus
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - course~r0GnHOZaEees-Q6jQMxlrg | What is Data Science?  | /learn/what-is-datascience
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - course~YZB4KwRgEemMVw7xXzWiVg | Reducing Gun Violence in America: Evidence for Change | /learn/gun-violence
2025-08-28 13:48:15,768 INFO [coursera_scraper]  - s12n~qq9MIGMFEeayMBJXAbQCnw | Dynamic Public Speaking | /specializations/public-speaking
2025-08-28 13:48:17,863 INFO [coursera_scraper] TEST MODE: Running one query: information-technology (domain_filter=True)
2025-08-28 13:48:19,597 INFO [coursera_scraper] Fetched 500 items on page 0 for query=information-technology (next_cursor=1)
2025-08-28 13:48:19,597 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:48:19,598 INFO [coursera_scraper] TEST MODE fetched 500 items for query=information-technology
2025-08-28 13:48:19,599 INFO [coursera_scraper] DB now has 563 courses (total). Showing up to 10 most recent:
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - s12n~bk4QvR_5TD-gB9IwJgv6oQ | Financial Management | /specializations/business-financial-management
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - s12n~DhiZkjN0TIiyaf7skG_ULA | Business Analyst (ECBA) Certificate Preparation  | /specializations/business-analyst-ecba-certification-preparation
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - course~PI-xSbH_Ee2d3wo_DItpEw | Narrative Economics | /learn/narrative-economics
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - course~Exn6t_SUEe2OqwqhrYNGhQ | Introduction to Large Language Models | /learn/introduction-to-large-language-models
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - course~-TDPq2UJEe2piwrmyBNtEQ | Put It to Work: Prepare for Cybersecurity Jobs | /learn/prepare-for-cybersecurity-jobs
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - course~dZEaNbNjEeurEQ7HpnWdKw | AI Strategy and Governance | /learn/wharton-ai-strategy-governance
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - course~_u6gQDK6EeycGBKEuRb8CQ | Calculus for Machine Learning and Data Science | /learn/machine-learning-calculus
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - course~r0GnHOZaEees-Q6jQMxlrg | What is Data Science?  | /learn/what-is-datascience
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - course~YZB4KwRgEemMVw7xXzWiVg | Reducing Gun Violence in America: Evidence for Change | /learn/gun-violence
2025-08-28 13:48:19,599 INFO [coursera_scraper]  - s12n~qq9MIGMFEeayMBJXAbQCnw | Dynamic Public Speaking | /specializations/public-speaking
2025-08-28 13:48:21,762 INFO [coursera_scraper] TEST MODE: Running one query: arts-and-humanities (domain_filter=True)
2025-08-28 13:48:23,380 INFO [coursera_scraper] Fetched 500 items on page 0 for query=arts-and-humanities (next_cursor=1)
2025-08-28 13:48:23,380 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:48:23,381 INFO [coursera_scraper] TEST MODE fetched 500 items for query=arts-and-humanities
2025-08-28 13:48:23,382 INFO [coursera_scraper] DB now has 563 courses (total). Showing up to 10 most recent:
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - s12n~bk4QvR_5TD-gB9IwJgv6oQ | Financial Management | /specializations/business-financial-management
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - s12n~DhiZkjN0TIiyaf7skG_ULA | Business Analyst (ECBA) Certificate Preparation  | /specializations/business-analyst-ecba-certification-preparation
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - course~PI-xSbH_Ee2d3wo_DItpEw | Narrative Economics | /learn/narrative-economics
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - course~Exn6t_SUEe2OqwqhrYNGhQ | Introduction to Large Language Models | /learn/introduction-to-large-language-models
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - course~-TDPq2UJEe2piwrmyBNtEQ | Put It to Work: Prepare for Cybersecurity Jobs | /learn/prepare-for-cybersecurity-jobs
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - course~dZEaNbNjEeurEQ7HpnWdKw | AI Strategy and Governance | /learn/wharton-ai-strategy-governance
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - course~_u6gQDK6EeycGBKEuRb8CQ | Calculus for Machine Learning and Data Science | /learn/machine-learning-calculus
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - course~r0GnHOZaEees-Q6jQMxlrg | What is Data Science?  | /learn/what-is-datascience
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - course~YZB4KwRgEemMVw7xXzWiVg | Reducing Gun Violence in America: Evidence for Change | /learn/gun-violence
2025-08-28 13:48:23,382 INFO [coursera_scraper]  - s12n~qq9MIGMFEeayMBJXAbQCnw | Dynamic Public Speaking | /specializations/public-speaking
2025-08-28 13:48:25,481 INFO [coursera_scraper] TEST MODE: Running one query: health (domain_filter=True)
2025-08-28 13:48:27,125 INFO [coursera_scraper] Fetched 500 items on page 0 for query=health (next_cursor=1)
2025-08-28 13:48:27,125 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:48:27,126 INFO [coursera_scraper] TEST MODE fetched 500 items for query=health
2025-08-28 13:48:27,127 INFO [coursera_scraper] DB now has 563 courses (total). Showing up to 10 most recent:
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - s12n~bk4QvR_5TD-gB9IwJgv6oQ | Financial Management | /specializations/business-financial-management
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - s12n~DhiZkjN0TIiyaf7skG_ULA | Business Analyst (ECBA) Certificate Preparation  | /specializations/business-analyst-ecba-certification-preparation
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - course~PI-xSbH_Ee2d3wo_DItpEw | Narrative Economics | /learn/narrative-economics
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - course~Exn6t_SUEe2OqwqhrYNGhQ | Introduction to Large Language Models | /learn/introduction-to-large-language-models
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - course~-TDPq2UJEe2piwrmyBNtEQ | Put It to Work: Prepare for Cybersecurity Jobs | /learn/prepare-for-cybersecurity-jobs
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - course~dZEaNbNjEeurEQ7HpnWdKw | AI Strategy and Governance | /learn/wharton-ai-strategy-governance
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - course~_u6gQDK6EeycGBKEuRb8CQ | Calculus for Machine Learning and Data Science | /learn/machine-learning-calculus
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - course~r0GnHOZaEees-Q6jQMxlrg | What is Data Science?  | /learn/what-is-datascience
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - course~YZB4KwRgEemMVw7xXzWiVg | Reducing Gun Violence in America: Evidence for Change | /learn/gun-violence
2025-08-28 13:48:27,127 INFO [coursera_scraper]  - s12n~qq9MIGMFEeayMBJXAbQCnw | Dynamic Public Speaking | /specializations/public-speaking
2025-08-28 13:48:29,288 INFO [coursera_scraper] TEST MODE: Running one query: math-and-logic (domain_filter=True)
2025-08-28 13:49:01,123 INFO [coursera_scraper] Fetched 500 items on page 0 for query=math-and-logic (next_cursor=1)
2025-08-28 13:49:01,123 INFO [coursera_scraper] Reached max_pages=1, stopping
2025-08-28 13:49:01,123 INFO [coursera_scraper] TEST MODE fetched 500 items for query=math-and-logic
2025-08-28 13:49:01,124 INFO [coursera_scraper] DB now has 563 courses (total). Showing up to 10 most recent:
2025-08-28 13:49:01,124 INFO [coursera_scraper]  - s12n~bk4QvR_5TD-gB9IwJgv6oQ | Financial Management | /specializations/business-financial-management
2025-08-28 13:49:01,124 INFO [coursera_scraper]  - s12n~DhiZkjN0TIiyaf7skG_ULA | Business Analyst (ECBA) Certificate Preparation  | /specializations/business-analyst-ecba-certification-preparation
2025-08-28 13:49:01,124 INFO [coursera_scraper]  - course~PI-xSbH_Ee2d3wo_DItpEw | Narrative Economics | /learn/narrative-economics
2025-08-28 13:49:01,124 INFO [coursera_scraper]  - course~Exn6t_SUEe2OqwqhrYNGhQ | Introduction to Large Language Models | /learn/introduction-to-large-language-models
2025-08-28 13:49:01,125 INFO [coursera_scraper]  - course~-TDPq2UJEe2piwrmyBNtEQ | Put It to Work: Prepare for Cybersecurity Jobs | /learn/prepare-for-cybersecurity-jobs
